timestamp (s),battery_voltage (V),thrust,source_file
264.91,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
265.01,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
265.11,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
265.21,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
265.31,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
265.41,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
265.51,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
265.61,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
265.71,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
265.81,3.74252200126648,0,battery_thrust_test_32000_20250702_144915.csv
265.91,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
266.01,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
266.11,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
266.21,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
266.31,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
266.41,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
266.51,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
266.61,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
266.71,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
266.81,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
266.91,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
267.01,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
267.11,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
267.21,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
267.31,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
267.41,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
267.51,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
267.61,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
267.71,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
267.81,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
267.91,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
268.01,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
268.11,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
268.21,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
268.31,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
268.41,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
268.51,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
268.61,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
268.71,3.747800588607788,0,battery_thrust_test_32000_20250702_144915.csv
28.101,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
28.201,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
28.301,3.7689149379730233,0,battery_thrust_test_32000_20250702_145106.csv
